1.300000000000000000e+02,1.694000000000000000e+03
1.251000000000000000e+03,1.692000000000000000e+03
1.435000000000000000e+03,1.691000000000000000e+03
6.600000000000000000e+02,1.686000000000000000e+03
6.160000000000000000e+02,1.685000000000000000e+03
1.089000000000000000e+03,1.684000000000000000e+03
1.017000000000000000e+03,1.684000000000000000e+03
2.192000000000000000e+03,1.683000000000000000e+03
5.560000000000000000e+02,1.682000000000000000e+03
2.002000000000000000e+03,1.681000000000000000e+03
1.319000000000000000e+03,1.681000000000000000e+03
1.656000000000000000e+03,1.679000000000000000e+03
4.940000000000000000e+02,1.676000000000000000e+03
1.551000000000000000e+03,1.672000000000000000e+03
9.650000000000000000e+02,1.668000000000000000e+03
8.000000000000000000e+02,1.668000000000000000e+03
8.620000000000000000e+02,1.661000000000000000e+03
6.850000000000000000e+02,1.659000000000000000e+03
3.800000000000000000e+02,1.656000000000000000e+03
1.130000000000000000e+03,1.655000000000000000e+03
3.150000000000000000e+02,1.653000000000000000e+03
1.860000000000000000e+02,1.649000000000000000e+03
2.324000000000000000e+03,1.647000000000000000e+03
1.944000000000000000e+03,1.647000000000000000e+03
1.599000000000000000e+03,1.647000000000000000e+03
1.849000000000000000e+03,1.640000000000000000e+03
1.192000000000000000e+03,1.640000000000000000e+03
1.720000000000000000e+03,1.639000000000000000e+03
1.493000000000000000e+03,1.639000000000000000e+03
2.485000000000000000e+03,1.638000000000000000e+03
1.371000000000000000e+03,1.638000000000000000e+03
2.371000000000000000e+03,1.637000000000000000e+03
7.660000000000000000e+02,1.637000000000000000e+03
1.784000000000000000e+03,1.636000000000000000e+03
9.150000000000000000e+02,1.636000000000000000e+03
2.424000000000000000e+03,1.626000000000000000e+03
1.632000000000000000e+03,1.626000000000000000e+03
2.470000000000000000e+02,1.625000000000000000e+03
6.550000000000000000e+02,1.624000000000000000e+03
4.360000000000000000e+02,1.621000000000000000e+03
1.064000000000000000e+03,1.620000000000000000e+03
4.970000000000000000e+02,1.619000000000000000e+03
2.067000000000000000e+03,1.618000000000000000e+03
1.619000000000000000e+03,1.617000000000000000e+03
1.411000000000000000e+03,1.617000000000000000e+03
9.720000000000000000e+02,1.616000000000000000e+03
8.180000000000000000e+02,1.616000000000000000e+03
2.264000000000000000e+03,1.614000000000000000e+03
1.315000000000000000e+03,1.612000000000000000e+03
1.633000000000000000e+03,1.609000000000000000e+03
8.670000000000000000e+02,1.605000000000000000e+03
2.004000000000000000e+03,1.600000000000000000e+03
1.553000000000000000e+03,1.596000000000000000e+03
6.060000000000000000e+02,1.594000000000000000e+03
2.195000000000000000e+03,1.593000000000000000e+03
1.951000000000000000e+03,1.593000000000000000e+03
2.130000000000000000e+03,1.591000000000000000e+03
1.191000000000000000e+03,1.591000000000000000e+03
1.903000000000000000e+03,1.590000000000000000e+03
1.014000000000000000e+03,1.590000000000000000e+03
2.330000000000000000e+03,1.587000000000000000e+03
7.110000000000000000e+02,1.586000000000000000e+03
1.760000000000000000e+02,1.579000000000000000e+03
2.508000000000000000e+03,1.573000000000000000e+03
1.498000000000000000e+03,1.573000000000000000e+03
7.690000000000000000e+02,1.573000000000000000e+03
1.600000000000000000e+03,1.572000000000000000e+03
3.780000000000000000e+02,1.572000000000000000e+03
1.850000000000000000e+03,1.569000000000000000e+03
1.364000000000000000e+03,1.566000000000000000e+03
9.650000000000000000e+02,1.564000000000000000e+03
1.140000000000000000e+02,1.562000000000000000e+03
2.432000000000000000e+03,1.561000000000000000e+03
1.122000000000000000e+03,1.561000000000000000e+03
1.719000000000000000e+03,1.560000000000000000e+03
6.490000000000000000e+02,1.560000000000000000e+03
1.786000000000000000e+03,1.555000000000000000e+03
4.890000000000000000e+02,1.555000000000000000e+03
3.090000000000000000e+02,1.554000000000000000e+03
2.073000000000000000e+03,1.553000000000000000e+03
1.250000000000000000e+03,1.551000000000000000e+03
8.530000000000000000e+02,1.548000000000000000e+03
5.470000000000000000e+02,1.546000000000000000e+03
1.181000000000000000e+03,1.543000000000000000e+03
2.322000000000000000e+03,1.539000000000000000e+03
1.951000000000000000e+03,1.539000000000000000e+03
1.661000000000000000e+03,1.537000000000000000e+03
1.314000000000000000e+03,1.536000000000000000e+03
1.431000000000000000e+03,1.534000000000000000e+03
1.551000000000000000e+03,1.531000000000000000e+03
6.800000000000000000e+02,1.529000000000000000e+03
9.080000000000000000e+02,1.525000000000000000e+03
2.372000000000000000e+03,1.522000000000000000e+03
2.010000000000000000e+03,1.521000000000000000e+03
7.600000000000000000e+02,1.519000000000000000e+03
1.364000000000000000e+03,1.514000000000000000e+03
8.140000000000000000e+02,1.513000000000000000e+03
9.620000000000000000e+02,1.512000000000000000e+03
2.192000000000000000e+03,1.511000000000000000e+03
1.680000000000000000e+02,1.511000000000000000e+03
6.040000000000000000e+02,1.510000000000000000e+03
1.060000000000000000e+03,1.509000000000000000e+03
4.310000000000000000e+02,1.508000000000000000e+03
1.855000000000000000e+03,1.506000000000000000e+03
1.009000000000000000e+03,1.503000000000000000e+03
1.498000000000000000e+03,1.502000000000000000e+03
6.520000000000000000e+02,1.502000000000000000e+03
2.075000000000000000e+03,1.501000000000000000e+03
8.590000000000000000e+02,1.501000000000000000e+03
2.431000000000000000e+03,1.500000000000000000e+03
1.602000000000000000e+03,1.498000000000000000e+03
1.070000000000000000e+02,1.497000000000000000e+03
2.035000000000000000e+03,1.492000000000000000e+03
1.947000000000000000e+03,1.491000000000000000e+03
2.493000000000000000e+03,1.489000000000000000e+03
1.192000000000000000e+03,1.489000000000000000e+03
1.288000000000000000e+03,1.487000000000000000e+03
4.960000000000000000e+02,1.486000000000000000e+03
1.724000000000000000e+03,1.482000000000000000e+03
2.327000000000000000e+03,1.480000000000000000e+03
1.553000000000000000e+03,1.480000000000000000e+03
1.119000000000000000e+03,1.478000000000000000e+03
2.300000000000000000e+02,1.478000000000000000e+03
3.740000000000000000e+02,1.474000000000000000e+03
2.037000000000000000e+03,1.474000000000000000e+03
7.060000000000000000e+02,1.469000000000000000e+03
1.159000000000000000e+03,1.472000000000000000e+03
2.264000000000000000e+03,1.466000000000000000e+03
1.787000000000000000e+03,1.466000000000000000e+03
1.321000000000000000e+03,1.466000000000000000e+03
7.710000000000000000e+02,1.460000000000000000e+03
1.370000000000000000e+03,1.457000000000000000e+03
9.590000000000000000e+02,1.456000000000000000e+03
3.020000000000000000e+02,1.455000000000000000e+03
2.129000000000000000e+03,1.454000000000000000e+03
1.847000000000000000e+03,1.454000000000000000e+03
8.510000000000000000e+02,1.453000000000000000e+03
2.009000000000000000e+03,1.447000000000000000e+03
1.077000000000000000e+03,1.449000000000000000e+03
2.423000000000000000e+03,1.446000000000000000e+03
1.904000000000000000e+03,1.446000000000000000e+03
1.488000000000000000e+03,1.444000000000000000e+03
1.640000000000000000e+02,1.442000000000000000e+03
6.450000000000000000e+02,1.441000000000000000e+03
2.069000000000000000e+03,1.437000000000000000e+03
1.184000000000000000e+03,1.437000000000000000e+03
2.192000000000000000e+03,1.433000000000000000e+03
1.955000000000000000e+03,1.432000000000000000e+03
4.880000000000000000e+02,1.431000000000000000e+03
1.040000000000000000e+02,1.431000000000000000e+03
1.601000000000000000e+03,1.428000000000000000e+03
2.329000000000000000e+03,1.422000000000000000e+03
1.549000000000000000e+03,1.422000000000000000e+03
1.253000000000000000e+03,1.425000000000000000e+03
1.015000000000000000e+03,1.421000000000000000e+03
6.020000000000000000e+02,1.420000000000000000e+03
2.372000000000000000e+03,1.426000000000000000e+03
5.430000000000000000e+02,1.415000000000000000e+03
1.727000000000000000e+03,1.412000000000000000e+03
2.385000000000000000e+03,1.407000000000000000e+03
2.367000000000000000e+03,1.404000000000000000e+03
7.580000000000000000e+02,1.407000000000000000e+03
1.661000000000000000e+03,1.405000000000000000e+03
1.322000000000000000e+03,1.404000000000000000e+03
9.010000000000000000e+02,1.404000000000000000e+03
2.233000000000000000e+03,1.400000000000000000e+03
1.363000000000000000e+03,1.400000000000000000e+03
1.123000000000000000e+03,1.398000000000000000e+03
8.530000000000000000e+02,1.398000000000000000e+03
3.580000000000000000e+02,1.397000000000000000e+03
9.660000000000000000e+02,1.396000000000000000e+03
1.784000000000000000e+03,1.395000000000000000e+03
1.850000000000000000e+03,1.394000000000000000e+03
8.080000000000000000e+02,1.394000000000000000e+03
1.425000000000000000e+03,1.392000000000000000e+03
1.184000000000000000e+03,1.392000000000000000e+03
4.100000000000000000e+01,1.391000000000000000e+03
1.496000000000000000e+03,1.389000000000000000e+03
4.210000000000000000e+02,1.389000000000000000e+03
2.235000000000000000e+03,1.387000000000000000e+03
2.436000000000000000e+03,1.385000000000000000e+03
6.400000000000000000e+02,1.385000000000000000e+03
2.940000000000000000e+02,1.385000000000000000e+03
2.007000000000000000e+03,1.384000000000000000e+03
1.356000000000000000e+03,1.384000000000000000e+03
1.063000000000000000e+03,1.381000000000000000e+03
1.600000000000000000e+02,1.375000000000000000e+03
1.947000000000000000e+03,1.370000000000000000e+03
2.070000000000000000e+03,1.369000000000000000e+03
1.289000000000000000e+03,1.368000000000000000e+03
6.970000000000000000e+02,1.366000000000000000e+03
4.850000000000000000e+02,1.366000000000000000e+03
2.330000000000000000e+03,1.365000000000000000e+03
1.808000000000000000e+03,1.364000000000000000e+03
9.300000000000000000e+01,1.362000000000000000e+03
1.551000000000000000e+03,1.360000000000000000e+03
2.492000000000000000e+03,1.358000000000000000e+03
1.157000000000000000e+03,1.357000000000000000e+03
1.825000000000000000e+03,1.356000000000000000e+03
2.380000000000000000e+03,1.353000000000000000e+03
2.194000000000000000e+03,1.353000000000000000e+03
1.602000000000000000e+03,1.349000000000000000e+03
1.814000000000000000e+03,1.348000000000000000e+03
1.722000000000000000e+03,1.346000000000000000e+03
1.199000000000000000e+03,1.345000000000000000e+03
1.366000000000000000e+03,1.344000000000000000e+03
6.260000000000000000e+02,1.345000000000000000e+03
1.004000000000000000e+03,1.343000000000000000e+03
7.530000000000000000e+02,1.343000000000000000e+03
2.128000000000000000e+03,1.342000000000000000e+03
9.520000000000000000e+02,1.341000000000000000e+03
5.860000000000000000e+02,1.337000000000000000e+03
1.320000000000000000e+03,1.336000000000000000e+03
2.230000000000000000e+02,1.335000000000000000e+03
1.485000000000000000e+03,1.331000000000000000e+03
8.360000000000000000e+02,1.328000000000000000e+03
6.230000000000000000e+02,1.325000000000000000e+03
2.267000000000000000e+03,1.324000000000000000e+03
3.560000000000000000e+02,1.324000000000000000e+03
2.433000000000000000e+03,1.323000000000000000e+03
1.849000000000000000e+03,1.323000000000000000e+03
1.122000000000000000e+03,1.323000000000000000e+03
4.450000000000000000e+02,1.323000000000000000e+03
1.395000000000000000e+03,1.318000000000000000e+03
1.781000000000000000e+03,1.316000000000000000e+03
2.880000000000000000e+02,1.314000000000000000e+03
1.903000000000000000e+03,1.313000000000000000e+03
1.379000000000000000e+03,1.313000000000000000e+03
2.012000000000000000e+03,1.311000000000000000e+03
6.190000000000000000e+02,1.311000000000000000e+03
1.490000000000000000e+02,1.309000000000000000e+03
6.530000000000000000e+02,1.308000000000000000e+03
7.810000000000000000e+02,1.306000000000000000e+03
1.952000000000000000e+03,1.304000000000000000e+03
1.545000000000000000e+03,1.301000000000000000e+03
2.519000000000000000e+03,1.300000000000000000e+03
1.185000000000000000e+03,1.300000000000000000e+03
1.291000000000000000e+03,1.299000000000000000e+03
1.088000000000000000e+03,1.296000000000000000e+03
8.400000000000000000e+01,1.296000000000000000e+03
1.658000000000000000e+03,1.295000000000000000e+03
2.073000000000000000e+03,1.288000000000000000e+03
8.910000000000000000e+02,1.287000000000000000e+03
2.336000000000000000e+03,1.285000000000000000e+03
4.730000000000000000e+02,1.285000000000000000e+03
1.246000000000000000e+03,1.283000000000000000e+03
1.597000000000000000e+03,1.279000000000000000e+03
2.385000000000000000e+03,1.277000000000000000e+03
2.193000000000000000e+03,1.277000000000000000e+03
1.724000000000000000e+03,1.277000000000000000e+03
9.480000000000000000e+02,1.277000000000000000e+03
1.360000000000000000e+03,1.275000000000000000e+03
1.820000000000000000e+02,1.275000000000000000e+03
1.812000000000000000e+03,1.272000000000000000e+03
1.483000000000000000e+03,1.270000000000000000e+03
1.418000000000000000e+03,1.270000000000000000e+03
1.152000000000000000e+03,1.270000000000000000e+03
1.600000000000000000e+02,1.271000000000000000e+03
7.450000000000000000e+02,1.265000000000000000e+03
6.200000000000000000e+02,1.265000000000000000e+03
5.240000000000000000e+02,1.265000000000000000e+03
1.973000000000000000e+03,1.263000000000000000e+03
1.313000000000000000e+03,1.261000000000000000e+03
1.790000000000000000e+02,1.261000000000000000e+03
2.436000000000000000e+03,1.256000000000000000e+03
9.950000000000000000e+02,1.256000000000000000e+03
1.049000000000000000e+03,1.255000000000000000e+03
1.849000000000000000e+03,1.250000000000000000e+03
4.080000000000000000e+02,1.250000000000000000e+03
1.539000000000000000e+03,1.246000000000000000e+03
1.113000000000000000e+03,1.245000000000000000e+03
3.450000000000000000e+02,1.244000000000000000e+03
1.782000000000000000e+03,1.243000000000000000e+03
2.060000000000000000e+03,1.239000000000000000e+03
1.330000000000000000e+02,1.239000000000000000e+03
5.760000000000000000e+02,1.238000000000000000e+03
1.184000000000000000e+03,1.237000000000000000e+03
8.150000000000000000e+02,1.237000000000000000e+03
1.620000000000000000e+03,1.235000000000000000e+03
2.074000000000000000e+03,1.234000000000000000e+03
7.200000000000000000e+01,1.232000000000000000e+03
2.494000000000000000e+03,1.231000000000000000e+03
2.129000000000000000e+03,1.230000000000000000e+03
6.840000000000000000e+02,1.230000000000000000e+03
1.941000000000000000e+03,1.229000000000000000e+03
6.390000000000000000e+02,1.228000000000000000e+03
2.710000000000000000e+02,1.226000000000000000e+03
2.270000000000000000e+03,1.220000000000000000e+03
1.467000000000000000e+03,1.216000000000000000e+03
9.390000000000000000e+02,1.216000000000000000e+03
1.990000000000000000e+02,1.215000000000000000e+03
1.275000000000000000e+03,1.214000000000000000e+03
1.355000000000000000e+03,1.213000000000000000e+03
2.331000000000000000e+03,1.210000000000000000e+03
2.195000000000000000e+03,1.209000000000000000e+03
2.011000000000000000e+03,1.208000000000000000e+03
1.726000000000000000e+03,1.207000000000000000e+03
1.597000000000000000e+03,1.205000000000000000e+03
4.630000000000000000e+02,1.203000000000000000e+03
2.084000000000000000e+03,1.202000000000000000e+03
1.532000000000000000e+03,1.202000000000000000e+03
1.147000000000000000e+03,1.199000000000000000e+03
1.665000000000000000e+03,1.198000000000000000e+03
2.435000000000000000e+03,1.196000000000000000e+03
1.898000000000000000e+03,1.196000000000000000e+03
1.307000000000000000e+03,1.193000000000000000e+03
2.377000000000000000e+03,1.191000000000000000e+03
7.390000000000000000e+02,1.190000000000000000e+03
1.849000000000000000e+03,1.183000000000000000e+03
6.140000000000000000e+02,1.182000000000000000e+03
1.102000000000000000e+03,1.179000000000000000e+03
9.890000000000000000e+02,1.179000000000000000e+03
1.230000000000000000e+02,1.179000000000000000e+03
3.280000000000000000e+02,1.175000000000000000e+03
1.785000000000000000e+03,1.174000000000000000e+03
1.402000000000000000e+03,1.172000000000000000e+03
1.181000000000000000e+03,1.172000000000000000e+03
2.524000000000000000e+03,1.166000000000000000e+03
1.232000000000000000e+03,1.165000000000000000e+03
9.310000000000000000e+02,1.160000000000000000e+03
5.640000000000000000e+02,1.160000000000000000e+03
1.936000000000000000e+03,1.159000000000000000e+03
2.075000000000000000e+03,1.157000000000000000e+03
1.455000000000000000e+03,1.157000000000000000e+03
6.400000000000000000e+02,1.156000000000000000e+03
7.540000000000000000e+02,1.154000000000000000e+03
1.343000000000000000e+03,1.149000000000000000e+03
2.329000000000000000e+03,1.147000000000000000e+03
2.192000000000000000e+03,1.146000000000000000e+03
1.628000000000000000e+03,1.145000000000000000e+03
8.120000000000000000e+02,1.145000000000000000e+03
2.427000000000000000e+03,1.142000000000000000e+03
1.273000000000000000e+03,1.141000000000000000e+03
1.970000000000000000e+03,1.140000000000000000e+03
7.780000000000000000e+02,1.138000000000000000e+03
8.690000000000000000e+02,1.135000000000000000e+03
7.660000000000000000e+02,1.135000000000000000e+03
3.920000000000000000e+02,1.135000000000000000e+03
1.726000000000000000e+03,1.134000000000000000e+03
2.510000000000000000e+02,1.132000000000000000e+03
1.030000000000000000e+03,1.130000000000000000e+03
7.170000000000000000e+02,1.124000000000000000e+03
4.540000000000000000e+02,1.124000000000000000e+03
1.090000000000000000e+02,1.120000000000000000e+03
1.173000000000000000e+03,1.119000000000000000e+03
1.133000000000000000e+03,1.119000000000000000e+03
1.090000000000000000e+03,1.116000000000000000e+03
1.843000000000000000e+03,1.112000000000000000e+03
1.790000000000000000e+02,1.111000000000000000e+03
9.210000000000000000e+02,1.110000000000000000e+03
2.483000000000000000e+03,1.108000000000000000e+03
5.020000000000000000e+02,1.107000000000000000e+03
6.260000000000000000e+02,1.106000000000000000e+03
3.200000000000000000e+02,1.105000000000000000e+03
2.264000000000000000e+03,1.101000000000000000e+03
1.294000000000000000e+03,1.101000000000000000e+03
2.131000000000000000e+03,1.100000000000000000e+03
2.006000000000000000e+03,1.100000000000000000e+03
9.730000000000000000e+02,1.100000000000000000e+03
2.556000000000000000e+03,1.099000000000000000e+03
1.932000000000000000e+03,1.095000000000000000e+03
2.518000000000000000e+03,1.094000000000000000e+03
1.892000000000000000e+03,1.094000000000000000e+03
2.068000000000000000e+03,1.092000000000000000e+03
5.530000000000000000e+02,1.092000000000000000e+03
1.665000000000000000e+03,1.091000000000000000e+03
1.541000000000000000e+03,1.087000000000000000e+03
2.192000000000000000e+03,1.086000000000000000e+03
2.338000000000000000e+03,1.085000000000000000e+03
1.779000000000000000e+03,1.085000000000000000e+03
5.950000000000000000e+02,1.084000000000000000e+03
2.411000000000000000e+03,1.083000000000000000e+03
4.120000000000000000e+02,1.072000000000000000e+03
1.433000000000000000e+03,1.071000000000000000e+03
1.331000000000000000e+03,1.069000000000000000e+03
7.980000000000000000e+02,1.069000000000000000e+03
1.214000000000000000e+03,1.067000000000000000e+03
1.043000000000000000e+03,1.067000000000000000e+03
7.200000000000000000e+02,1.067000000000000000e+03
1.961000000000000000e+03,1.066000000000000000e+03
1.154000000000000000e+03,1.066000000000000000e+03
1.382000000000000000e+03,1.065000000000000000e+03
1.261000000000000000e+03,1.065000000000000000e+03
1.000000000000000000e+02,1.063000000000000000e+03
9.200000000000000000e+02,1.062000000000000000e+03
1.082000000000000000e+03,1.060000000000000000e+03
6.570000000000000000e+02,1.060000000000000000e+03
1.813000000000000000e+03,1.056000000000000000e+03
1.038000000000000000e+03,1.052000000000000000e+03
1.719000000000000000e+03,1.052000000000000000e+03
2.224000000000000000e+03,1.050000000000000000e+03
7.490000000000000000e+02,1.050000000000000000e+03
7.630000000000000000e+02,1.045000000000000000e+03
1.011000000000000000e+03,1.046000000000000000e+03
1.058000000000000000e+03,1.040000000000000000e+03
1.041000000000000000e+03,1.037000000000000000e+03
3.080000000000000000e+02,1.038000000000000000e+03
1.978000000000000000e+03,1.037000000000000000e+03
2.515000000000000000e+03,1.036000000000000000e+03
2.458000000000000000e+03,1.036000000000000000e+03
1.963000000000000000e+03,1.033000000000000000e+03
2.029000000000000000e+03,1.035000000000000000e+03
5.410000000000000000e+02,1.035000000000000000e+03
4.360000000000000000e+02,1.035000000000000000e+03
1.118000000000000000e+03,1.033000000000000000e+03
7.510000000000000000e+02,1.032000000000000000e+03
2.076000000000000000e+03,1.029000000000000000e+03
1.284000000000000000e+03,1.028000000000000000e+03
2.222000000000000000e+03,1.028000000000000000e+03
8.500000000000000000e+02,1.026000000000000000e+03
5.840000000000000000e+02,1.025000000000000000e+03
2.336000000000000000e+03,1.022000000000000000e+03
1.841000000000000000e+03,1.021000000000000000e+03
2.280000000000000000e+02,1.020000000000000000e+03
1.640000000000000000e+03,1.025000000000000000e+03
1.647000000000000000e+03,1.026000000000000000e+03
2.185000000000000000e+03,1.018000000000000000e+03
1.619000000000000000e+03,1.017000000000000000e+03
1.048000000000000000e+03,1.022000000000000000e+03
9.630000000000000000e+02,1.017000000000000000e+03
8.000000000000000000e+01,1.017000000000000000e+03
2.556000000000000000e+03,1.016000000000000000e+03
6.110000000000000000e+02,1.016000000000000000e+03
9.040000000000000000e+02,1.015000000000000000e+03
1.775000000000000000e+03,1.014000000000000000e+03
2.411000000000000000e+03,1.009000000000000000e+03
1.969000000000000000e+03,1.015000000000000000e+03
1.970000000000000000e+03,1.010000000000000000e+03
7.910000000000000000e+02,1.009000000000000000e+03
1.930000000000000000e+03,1.005000000000000000e+03
1.248000000000000000e+03,1.004000000000000000e+03
1.146000000000000000e+03,1.003000000000000000e+03
7.110000000000000000e+02,9.990000000000000000e+02
1.073000000000000000e+03,9.950000000000000000e+02
1.008000000000000000e+03,9.950000000000000000e+02
3.650000000000000000e+02,9.940000000000000000e+02
1.317000000000000000e+03,9.920000000000000000e+02
1.490000000000000000e+02,9.880000000000000000e+02
1.591000000000000000e+03,9.870000000000000000e+02
4.800000000000000000e+02,9.810000000000000000e+02
1.798000000000000000e+03,9.800000000000000000e+02
2.508000000000000000e+03,9.790000000000000000e+02
2.060000000000000000e+03,9.790000000000000000e+02
1.720000000000000000e+03,9.790000000000000000e+02
1.426000000000000000e+03,9.790000000000000000e+02
2.259000000000000000e+03,9.780000000000000000e+02
1.997000000000000000e+03,9.780000000000000000e+02
1.886000000000000000e+03,9.770000000000000000e+02
1.307000000000000000e+03,9.750000000000000000e+02
5.850000000000000000e+02,9.740000000000000000e+02
5.380000000000000000e+02,9.740000000000000000e+02
1.890000000000000000e+02,9.720000000000000000e+02
9.050000000000000000e+02,9.680000000000000000e+02
7.200000000000000000e+01,9.680000000000000000e+02
1.660000000000000000e+03,9.670000000000000000e+02
2.369000000000000000e+03,9.660000000000000000e+02
4.230000000000000000e+02,9.650000000000000000e+02
2.860000000000000000e+02,9.650000000000000000e+02
2.324000000000000000e+03,9.630000000000000000e+02
1.502000000000000000e+03,9.630000000000000000e+02
6.400000000000000000e+02,9.580000000000000000e+02
2.124000000000000000e+03,9.570000000000000000e+02
